id,name,team,position,total_points,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
78,Semenyo,3,3,2,8,90,0,0,1,0,0,0,0,1,0,0,0,-1,9.4,22.0,33.0,6.4,1,0.64,0.08,0.72,0.68
78,Semenyo,3,3,1,9,90,0,0,0,1,0,0,0,1,0,0,0,5,4.4,23.6,15.0,4.3,1,0.04,0.03,0.07,1.80
136,Mitoma,5,3,8,1,88,1,0,1,0,0,0,0,0,0,0,0,27,48.2,4.1,80.0,13.2,1,0.97,0.04,1.01,0.45
136,Mitoma,5,3,6,2,89,0,1,0,1,0,0,0,0,0,0,1,20,16.6,13.5,6.0,3.6,1,0.00,0.58,0.58,1.32
136,Mitoma,5,3,2,3,84,0,0,0,1,0,0,0,0,0,0,0,13,5.8,27.0,12.0,4.5,1,0.04,0.14,0.18,2.08
136,Mitoma,5,3,3,4,90,0,0,1,0,0,0,0,0,0,0,0,3,11.4,6.6,60.0,7.8,1,0.65,0.02,0.67,0.35
136,Mitoma,5,3,5,5,90,0,1,0,2,0,0,0,0,0,0,0,21,15.6,34.7,8.0,5.8,1,0.00,0.22,0.22,1.53
136,Mitoma,5,3,2,6,90,0,0,0,4,0,0,0,0,0,0,0,18,12.8,27.8,18.0,5.9,1,0.03,0.13,0.16,4.16
136,Mitoma,5,3,5,7,90,0,1,0,2,0,0,0,0,0,0,0,27,36.4,40.4,23.0,10.0,1,0.11,0.20,0.31,1.37
136,Mitoma,5,3,1,8,30,0,0,0,0,0,0,0,0,0,0,0,5,5.2,3.7,21.0,3.0,0,0.21,0.01,0.22,0.93
136,Mitoma,5,3,2,9,88,0,0,0,1,0,0,0,0,0,0,0,6,7.0,16.1,58.0,8.1,1,0.22,0.19,0.41,1.07
492,Kulusevski,18,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.3,22.0,2.6,0,0.00,0.17,0.17,0.12
492,Kulusevski,18,3,6,2,66,0,1,1,0,0,0,0,0,0,0,0,21,25.6,48.8,8.0,8.2,1,0.00,0.11,0.11,1.00
492,Kulusevski,18,3,2,3,90,0,0,0,2,0,0,0,0,0,0,0,8,12.8,43.3,25.0,8.1,1,0.08,0.11,0.19,1.57
492,Kulusevski,18,3,1,4,90,0,0,0,1,0,0,0,1,0,0,0,2,10.6,12.6,31.0,5.4,1,0.16,0.11,0.27,0.73
492,Kulusevski,18,3,2,5,90,0,0,0,1,0,0,0,0,0,0,0,9,13.0,38.2,48.0,9.9,1,0.38,0.11,0.49,0.80
492,Kulusevski,18,3,11,6,90,1,0,1,0,0,0,0,0,0,0,3,47,62.6,102.8,43.0,20.8,1,0.43,0.39,0.82,0.96
492,Kulusevski,18,3,1,7,90,0,0,0,3,0,0,0,1,0,0,0,3,9.8,15.5,17.0,4.2,1,0.05,0.19,0.24,1.82
492,Kulusevski,18,3,9,8,90,1,0,0,1,0,0,0,0,0,0,2,35,42.6,24.8,35.0,10.2,1,0.17,0.06,0.23,0.78
492,Kulusevski,18,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
239,Adama,9,3,3,1,77,0,0,1,0,0,0,0,0,0,0,0,5,1.0,3.8,14.0,1.9,1,0.10,0.02,0.12,1.57
239,Adama,9,3,5,2,68,0,1,0,1,0,0,0,0,0,0,0,26,29.6,45.5,30.0,10.5,1,0.21,0.50,0.71,0.34
239,Adama,9,3,9,3,90,1,0,0,1,0,0,0,1,0,0,3,33,41.6,20.9,25.0,8.8,1,0.15,0.25,0.40,0.45
239,Adama,9,3,2,4,90,0,0,0,1,0,0,0,0,0,0,0,12,14.6,24.7,34.0,7.3,1,0.56,0.02,0.58,0.76
239,Adama,9,3,4,5,73,0,1,0,1,0,0,0,1,0,0,0,24,29.4,42.7,25.0,9.7,1,0.10,0.63,0.73,1.24
239,Adama,9,3,3,6,68,0,0,1,0,0,0,0,0,0,0,0,11,0.8,3.4,7.0,1.1,1,0.04,0.01,0.05,0.63
239,Adama,9,3,2,7,90,0,0,0,3,0,0,0,0,0,0,0,4,12.8,13.7,32.0,5.9,1,1.29,0.02,1.31,1.57
239,Adama,9,3,2,8,67,0,0,0,2,0,0,0,0,0,0,0,12,4.4,21.7,8.0,3.4,1,0.00,0.27,0.27,1.51
239,Adama,9,3,3,9,67,0,0,1,0,0,0,0,0,0,0,0,6,10.0,20.5,19.0,5.0,1,0.13,0.12,0.25,0.34
398,Gordon,15,3,3,1,69,0,0,1,0,0,0,0,0,0,0,0,12,2.4,12.8,2.0,1.7,1,0.00,0.02,0.02,1.33
398,Gordon,15,3,10,2,88,1,0,0,1,0,0,0,0,0,0,3,38,45.8,59.8,40.0,14.6,1,0.65,0.38,1.03,2.15
398,Gordon,15,3,2,3,90,0,0,0,1,0,0,0,0,0,0,0,5,12.2,43.3,2.0,5.8,1,0.00,0.31,0.31,1.26
398,Gordon,15,3,2,4,90,0,0,0,1,0,0,0,0,0,0,0,17,11.8,28.9,14.0,5.5,1,0.18,0.18,0.36,0.99
398,Gordon,15,3,2,5,82,0,0,0,2,0,0,0,0,0,0,0,11,8.6,33.8,25.0,6.7,1,0.39,0.08,0.47,1.83
398,Gordon,15,3,9,6,90,1,0,0,1,0,0,0,0,0,0,2,29,42.6,32.3,23.0,9.8,1,0.79,0.10,0.89,0.91
398,Gordon,15,3,1,7,90,0,0,1,0,0,0,1,0,0,0,0,5,9.0,21.1,35.0,6.5,1,0.97,0.14,1.11,0.67
398,Gordon,15,3,2,8,84,0,0,0,1,0,0,0,0,0,0,0,11,13.6,39.7,63.0,11.6,1,0.49,0.17,0.66,0.90
398,Gordon,15,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
57,Tielemans,2,3,7,1,90,0,1,0,1,0,0,0,0,0,0,2,33,32.4,42.5,4.0,7.9,1,0.18,0.24,0.42,2.46
57,Tielemans,2,3,2,2,90,0,0,0,2,0,0,0,0,0,0,0,8,21.0,25.1,0.0,4.6,1,0.00,0.04,0.04,0.87
57,Tielemans,2,3,1,3,90,0,0,0,1,0,0,0,1,0,0,0,17,14.8,17.0,4.0,3.6,1,0.00,0.30,0.30,0.45
57,Tielemans,2,3,2,4,90,0,0,0,2,0,0,0,0,0,0,0,20,22.4,40.8,2.0,6.5,1,0.00,0.42,0.42,0.90
57,Tielemans,2,3,5,5,90,0,1,0,1,0,0,0,0,0,0,0,31,33.4,47.9,2.0,8.3,1,0.00,0.38,0.38,0.51
57,Tielemans,2,3,2,6,83,0,0,0,2,0,0,0,0,0,0,0,18,5.2,16.7,3.0,2.5,1,0.03,0.16,0.19,1.12
57,Tielemans,2,3,3,7,90,0,0,1,0,0,0,0,0,0,0,0,15,20.6,13.5,12.0,4.6,1,0.08,0.06,0.14,0.52
57,Tielemans,2,3,8,8,90,0,1,0,1,0,0,0,0,0,0,3,32,37.6,62.1,2.0,10.2,1,0.00,0.32,0.32,1.78
57,Tielemans,2,3,1,9,90,0,0,0,1,0,0,0,1,0,0,0,13,21.0,40.7,30.0,9.2,1,0.26,0.27,0.53,0.31
